STD_YM|GU_CD|DONG_CD|MCT_CAT_CD|DAY_CD|USE_CNT|USE_AMT
201601|65|106|20|03|745|53739751
201601|65|106|20|04|555|38567832
201601|65|106|20|05|716|58429242
201601|65|106|20|06|809|103307747
201601|65|106|20|07|835|56103037
201601|65|106|21|01|50|2842338
201601|65|106|21|02|559|20831660
201601|65|106|21|03|591|13424838
201601|65|106|21|04|559|20400556
201601|65|106|21|05|443|22018330
201601|65|106|21|06|452|16767268
201601|65|106|21|07|138|4265457
201601|65|106|22|01|1092|343297299
201601|65|106|22|02|1338|403310909
201601|65|106|22|03|1232|400211689
201601|65|106|22|04|1096|316563936
201601|65|106|22|05|1003|331276077
201601|65|106|22|06|1206|362260623
201601|65|106|22|07|1257|476099556
201601|65|106|23|01|206|2417133
201601|65|106|23|02|704|32999208
201601|65|106|23|03|634|90002955
201601|65|106|23|04|511|22090586
201601|65|106|23|05|503|23198399
201601|65|106|23|06|609|23823646
201601|65|106|23|07|677|36966435
201601|65|106|24|01|254|19172527
201601|65|106|24|02|816|69838053
201601|65|106|24|03|679|72711370
201601|65|106|24|04|650|74229042
201601|65|106|24|05|739|84289633
201601|65|106|24|06|800|116567407
201601|65|106|24|07|808|111099953
201601|65|106|26|01|189|2053583
201601|65|106|26|02|7581|847425519
201601|65|106|26|03|5921|654400997
201601|65|106|26|04|5328|692388081
201601|65|106|26|05|5729|794226279
201601|65|106|26|06|6531|776099758
201601|65|106|26|07|6320|764028813
201601|65|106|27|01|2322|27631879
201601|65|106|27|02|9954|222151936
201601|65|106|27|03|7896|182035989
201601|65|106|27|04|6948|148977169
201601|65|106|27|05|7521|141574157
201601|65|106|27|06|8290|184414686
201601|65|106|27|07|8657|280355696
201601|65|106|28|01|1456|62964101
201601|65|106|28|02|1132|50063624
201601|65|106|28|03|975|47834350
201601|65|106|28|04|1040|53078668
201601|65|106|28|05|1035|50616581
201601|65|106|28|06|1458|74896561
201601|65|106|28|07|2303|113060813
201601|65|106|29|01|3098|83817416
201601|65|106|29|02|1759|60679535
201601|65|106|29|03|1935|89940311
201601|65|106|29|04|2083|176204724
201601|65|106|29|05|2151|95554345
201601|65|106|29|06|3310|130045026
201601|65|106|29|07|4158|104017738
201601|65|106|30|01|89613|2078841760
201601|65|106|30|02|86296|2019353873
201601|65|106|30|03|90474|2268281055
201601|65|106|30|04|94278|2414029077
201601|65|106|30|05|94931|2514318786
201601|65|106|30|06|115415|3090023901
201601|65|106|30|07|106408|2989222633
201601|65|106|31|01|444|81649448
201601|65|106|31|02|170|184943434
201601|65|106|31|03|273|276148521
201601|65|106|31|04|262|278460795
201601|65|106|31|05|310|336790155
201601|65|106|31|06|609|460660741
201601|65|106|31|07|791|285910663
201601|65|106|32|01|7433|71224699
201601|65|106|32|02|6840|62187498
201601|65|106|32|03|6380|54688164
201601|65|106|32|04|7024|65696704
201601|65|106|32|05|6741|67679238
201601|65|106|32|06|8112|73608948
201601|65|106|32|07|8381|99476190
201601|65|106|33|01|756|50951151
201601|65|106|33|02|694|24159718
201601|65|106|33|03|864|25708178
201601|65|106|33|04|708|23739158
201601|65|106|33|05|702|35813598
201601|65|106|33|06|1051|70098265
201601|65|106|33|07|955|40884650
201601|65|106|34|01|8|2316761
201601|65|106|34|02|99|4021803
201601|65|106|34|03|69|2899248
201601|65|106|34|04|85|3111591
201601|65|106|34|05|150|5069091
201601|65|106|34|06|70|6003398
201601|65|106|34|07|178|11190920
201601|65|106|35|01|4431|133341289
201601|65|106|35|02|3031|125487789
201601|65|106|35|03|2978|112059171
201601|65|106|35|04|3368|120063567
201601|65|106|35|05|3089|110920894
201601|65|106|35|06|4031|171868928
201601|65|106|35|07|5388|191601797
201601|65|106|36|01|354|32256276
201601|65|106|36|02|556|61187266
201601|65|106|36|03|647|49133906
201601|65|106|36|04|606|221182746
201601|65|106|36|05|703|145835216
201601|65|106|36|06|659|149001098
201601|65|106|36|07|743|51508350
201601|65|107|01|01|2638|429672073
201601|65|107|01|02|1795|234472258
201601|65|107|01|03|1901|271330515
201601|65|107|01|04|2185|448810400
201601|65|107|01|05|2166|419586695
201601|65|107|01|06|2789|584856102
201601|65|107|01|07|3498|1044449775
201601|65|107|02|02|4|1782124
201601|65|107|02|03|4|3118717
201601|65|107|02|04|9|24055191
201601|65|107|02|07|8|7351262
201601|65|107|03|01|620|36147329
201601|65|107|03|02|354|30274602
201601|65|107|03|03|344|22179566
201601|65|107|03|04|347|22332835
201601|65|107|03|05|365|36784176
201601|65|107|03|06|475|41340432
201601|65|107|03|07|634|36362668
201601|65|107|04|01|5327|294787499
201601|65|107|04|02|4805|432798040
201601|65|107|04|03|4311|437686629
201601|65|107|04|04|4961|345610359
201601|65|107|04|05|4798|454154905
201601|65|107|04|06|5622|497299087
201601|65|107|04|07|7557|415293566
201601|65|107|05|01|536|14421501
201601|65|107|05|02|335|22027936
201601|65|107|05|03|461|21452585
201601|65|107|05|04|479|36656399
201601|65|107|05|05|508|37932591
201601|65|107|05|06|680|43057695
201601|65|107|05|07|792|39445543
201601|65|107|06|01|1550|54888556
201601|65|107|06|02|1151|53419014
201601|65|107|06|03|1017|47036679
201601|65|107|06|04|971|43188458
201601|65|107|06|05|1080|54386352
201601|65|107|06|06|1546|84552600
201601|65|107|06|07|1876|95728183
201601|65|107|07|01|225|36464703
201601|65|107|07|02|18|3158823
201601|65|107|07|03|117|14155070
201601|65|107|07|04|135|13058690
201601|65|107|07|05|116|22796257
201601|65|107|07|06|163|36826879
201601|65|107|07|07|251|37135646
201601|65|107|08|01|18735|1074689664
201601|65|107|08|02|15729|946624003
201601|65|107|08|03|15317|917296199
201601|65|107|08|04|16194|961928973
201601|65|107|08|05|15318|902981057
201601|65|107|08|06|20598|1236473287
201601|65|107|08|07|19791|1140118547
201601|65|107|09|01|8|245042
201601|65|107|09|02|71|2906102
201601|65|107|09|03|93|15793632
201601|65|107|09|04|51|3556914
201601|65|107|09|05|66|3979514
201601|65|107|09|06|80|6749950
201601|65|107|09|07|36|1673662
201601|65|107|10|01|134547|8877630668
201601|65|107|10|02|73755|4209115889
201601|65|107|10|03|76380|4020294712
201601|65|107|10|04|77216|4616297113
201601|65|107|10|05|80327|4870604401
201601|65|107|10|06|101211|6174394800
201601|65|107|10|07|149979|10231718099
201601|65|107|11|01|14761|116255940
201601|65|107|11|02|10119|112275667
201601|65|107|11|03|9840|115076273
201601|65|107|11|04|10136|108511546
201601|65|107|11|05|10569|150473300
201601|65|107|11|06|17798|207092858
201601|65|107|11|07|19575|159413289
201601|65|107|12|01|4|534637
201601|65|107|12|02|10|11129847
201601|65|107|12|03|41|23497054
201601|65|107|12|04|44|25963681
201601|65|107|12|05|51|17218692
201601|65|107|12|06|38|20499588
201601|65|107|12|07|63|48493456
201601|65|107|13|01|37087|730478988
201601|65|107|13|02|41830|815825394
201601|65|107|13|03|38617|719141100
201601|65|107|13|04|38432|730052170
201601|65|107|13|05|37992|692369980
201601|65|107|13|06|46756|971680095
201601|65|107|13|07|48409|945178751
201601|65|107|15|01|79754|381535778
201601|65|107|15|02|65881|323396051
201601|65|107|15|03|66403|329549447
201601|65|107|15|04|66143|326843456
201601|65|107|15|05|68959|337037163
201601|65|107|15|06|96216|462083803
201601|65|107|15|07|89696|432170321
201601|65|107|16|01|7322|338044198
201601|65|107|16|02|5225|280116001
201601|65|107|16|03|5847|367197809
201601|65|107|16|04|5895|413873059
201601|65|107|16|05|6449|435514218
201601|65|107|16|06|8040|593713175
201601|65|107|16|07|9641|596329216
201601|65|107|17|01|4|1737571
201601|65|107|17|02|25|2516197
201601|65|107|17|03|14|2322067
201601|65|107|17|04|28|1710658
201601|65|107|17|05|66|8799162
201601|65|107|17|06|28|2815080
201601|65|107|17|07|70|16349509
201601|65|107|18|01|379|46615017
201601|65|107|18|02|497|56862100
201601|65|107|18|03|417|80276181
201601|65|107|18|04|502|90842078
201601|65|107|18|05|500|76061559
201601|65|107|18|06|456|58658929
201601|65|107|18|07|549|86491768
201601|65|107|19|01|1749|41497875
201601|65|107|19|02|1042|31635752
201601|65|107|19|03|1168|62359506
201601|65|107|19|04|1464|44460324
201601|65|107|19|05|1463|41869790
201601|65|107|19|06|1976|61104699
201601|65|107|19|07|2723|74231829
201601|65|107|20|01|695|14031448
201601|65|107|20|02|1927|51396382
201601|65|107|20|03|1805|56267261
201601|65|107|20|04|1459|46911718
201601|65|107|20|05|1853|53845692
201601|65|107|20|06|1724|57407306
201601|65|107|20|07|2172|60699400
201601|65|107|21|01|8219|162428168
201601|65|107|21|02|7850|470889280
201601|65|107|21|03|7571|228043456
201601|65|107|21|04|7661|223922951
201601|65|107|21|05|7907|318684447
201601|65|107|21|06|7823|255001258
201601|65|107|21|07|8875|184424871
201601|65|107|22|01|1685|545821557
201601|65|107|22|02|3759|1455911874
201601|65|107|22|03|3182|1261482487
201601|65|107|22|04|3071|1092860882
201601|65|107|22|05|2695|946873025
201601|65|107|22|06|2907|1113102984
201601|65|107|22|07|3148|1081758789
201601|65|107|23|01|139|2904699
201601|65|107|23|02|192|30057537
201601|65|107|23|03|156|20492732
201601|65|107|23|04|234|7920714
201601|65|107|23|05|195|18640453
201601|65|107|23|06|245|11329810
201601|65|107|23|07|193|18231985
201601|65|107|24|01|1763|44374909
201601|65|107|24|02|2101|134103051
201601|65|107|24|03|2119|91163516
201601|65|107|24|04|2179|116974911
201601|65|107|24|05|1975|49953492
201601|65|107|24|06|2431|97555305
201601|65|107|24|07|2367|123625289
201601|65|107|25|01|4444|680339265
201601|65|107|25|02|24752|3265460483
201601|65|107|25|03|25212|3033970341
201601|65|107|25|04|23577|2934534287
201601|65|107|25|05|24835|2967178711
201601|65|107|25|06|20809|2808424269
201601|65|107|25|07|9136|1763637304
201601|65|107|26|01|217|41627142
201601|65|107|26|02|12593|1509353762
201601|65|107|26|03|10098|1297323627
201601|65|107|26|04|10146|1224794526
201601|65|107|26|05|9202|919553137
201601|65|107|26|06|10865|1546656350
201601|65|107|26|07|10650|1336480733
201601|65|107|27|01|4093|80283339
201601|65|107|27|02|20112|485471833
201601|65|107|27|03|18097|676701848
201601|65|107|27|04|16964|415438887
201601|65|107|27|05|16693|461526322
201601|65|107|27|06|17980|457147833
201601|65|107|27|07|15276|350243256
201601|65|107|28|01|3531|230832576
201601|65|107|28|02|2310|149316218
201601|65|107|28|03|2065|140943601
201601|65|107|28|04|2335|157357833
201601|65|107|28|05|2406|170203372
201601|65|107|28|06|2975|182659992
201601|65|107|28|07|4940|327857418
201601|65|107|29|01|3804|74674928
201601|65|107|29|02|2828|100062442
201601|65|107|29|03|2418|100690982
201601|65|107|29|04|2327|73951822
201601|65|107|29|05|2625|103729172
201601|65|107|29|06|3856|153374509
201601|65|107|29|07|4599|174466216
201601|65|107|30|01|175102|3935483084
201601|65|107|30|02|151391|3414336343
201601|65|107|30|03|156625|3547298958
201601|65|107|30|04|159628|3699669207
201601|65|107|30|05|165025|3874623545
201601|65|107|30|06|214926|4934258296
201601|65|107|30|07|211094|4924187667
201601|65|107|31|01|22|10179242
201601|65|107|31|02|28|5346202
201601|65|107|31|03|93|79157023
201601|65|107|31|04|87|94370621
201601|65|107|31|05|106|82092028
201601|65|107|31|06|183|149666127
201601|65|107|31|07|201|125985766
201601|65|107|32|01|28142|293439536
201601|65|107|32|02|22500|226793404
201601|65|107|32|03|23407|239343741
201601|65|107|32|04|23410|236104633
201601|65|107|32|05|23816|267966209
201601|65|107|32|06|32285|338804170
201601|65|107|32|07|33590|359765231
201601|65|107|33|01|2262|105525161
201601|65|107|33|02|2753|110427860
201601|65|107|33|03|2515|102540680
201601|65|107|33|04|2513|87013062
201601|65|107|33|05|2544|108986317
201601|65|107|33|06|3341|129497998
201601|65|107|33|07|2956|97786279
201601|65|107|34|01|17|5390480
201601|65|107|34|02|193|35700852
201601|65|107|34|03|213|39592437
201601|65|107|34|04|215|13394967
201601|65|107|34|05|202|29206321
201601|65|107|34|06|281|22402810
201601|65|107|34|07|88|10485594
201601|65|107|35|01|5082|350262272
201601|65|107|35|02|6998|487240576
201601|65|107|35|03|6421|609653741
201601|65|107|35|04|6769|447815485
201601|65|107|35|05|6326|424982450
201601|65|107|35|06|7451|449643558
201601|65|107|35|07|7450|396352669
201601|65|107|36|01|1009|26792466
201601|65|107|36|02|2346|374189390
201601|65|107|36|03|2402|999429991
201601|65|107|36|04|2794|642466395
201601|65|107|36|05|2676|692866045
201601|65|107|36|06|3027|1592037121
201601|65|107|36|07|2044|106296470
201601|65|108|01|01|4824|284612512
201601|65|108|01|02|2212|148376943
201601|65|108|01|03|2783|182324620
201601|65|108|01|04|3031|222483268
201601|65|108|01|05|2684|207026167
201601|65|108|01|06|3724|252275759
201601|65|108|01|07|5595|331356770
201601|65|108|02|01|90|11220648
201601|65|108|02|02|87|33397839
201601|65|108|02|03|108|6578874
201601|65|108|02|04|246|9194982
201601|65|108|02|05|77|4481883
201601|65|108|02|06|127|26522192
201601|65|108|02|07|164|26469156
201601|65|108|03|01|890|35024994
201601|65|108|03|02|562|40562702
201601|65|108|03|03|673|42373655
201601|65|108|03|04|700|51068160
201601|65|108|03|05|590|35413280
201601|65|108|03|06|767|51372091
201601|65|108|03|07|934|44162520
201601|65|108|04|01|15715|746074089
201601|65|108|04|02|11514|1299976923
201601|65|108|04|03|13054|1140728663
201601|65|108|04|04|14522|1110245276
201601|65|108|04|05|13655|925694135
201601|65|108|04|06|16386|1398853264
201601|65|108|04|07|20513|1228278332
201601|65|108|05|01|3719|87200937
201601|65|108|05|02|2471|127305990
201601|65|108|05|03|2586|171637361
201601|65|108|05|04|3091|202797708
201601|65|108|05|05|3114|184117239
201601|65|108|05|06|4785|227792736
201601|65|108|05|07|6167|273335571
201601|65|108|06|01|480|19695635
201601|65|108|06|02|644|33731196
201601|65|108|06|03|643|32847738
201601|65|108|06|04|695|45609770
201601|65|108|06|05|584|25667991
201601|65|108|06|06|786|41393053
201601|65|108|06|07|1072|63525219
201601|65|108|07|01|179|65111409
201601|65|108|07|02|118|4749592
201601|65|108|07|03|148|3300600
201601|65|108|07|04|121|30276085
201601|65|108|07|05|162|4414309
201601|65|108|07|06|147|5811817
201601|65|108|07|07|137|22103690
201601|65|108|08|01|13491|700564918
201601|65|108|08|02|16603|923345955
201601|65|108|08|03|17319|950488396
201601|65|108|08|04|16896|925056820
201601|65|108|08|05|18283|975193239
201601|65|108|08|06|21873|1224699614
201601|65|108|08|07|16757|858026216
201601|65|108|09|01|4|178212
201601|65|108|09|02|70|5570632
201601|65|108|09|03|84|5378483
201601|65|108|09|04|64|4067907
201601|65|108|09|05|31|1156903
201601|65|108|09|06|103|6275807
201601|65|108|09|07|37|2264802
201601|65|108|11|01|12083|205975409
201601|65|108|11|02|19185|297828358
201601|65|108|11|03|20201|388288998
201601|65|108|11|04|20176|409533558
201601|65|108|11|05|20324|350276236
201601|65|108|11|06|25527|540630384
201601|65|108|11|07|16861|294262940
201601|65|108|12|01|75|7495551
201601|65|108|12|02|320|119678947
201601|65|108|12|03|315|50267018
201601|65|108|12|04|423|41266244
201601|65|108|12|05|415|36621195
201601|65|108|12|06|436|51254922
201601|65|108|12|07|200|43332595
201601|65|108|13|01|40313|722116288
201601|65|108|13|02|52357|990575907
201601|65|108|13|03|49173|828386310
201601|65|108|13|04|49846|916470947
201601|65|108|13|05|49086|907185383
201601|65|108|13|06|58130|1046908266
201601|65|108|13|07|54319|1045433612
201601|65|108|15|01|138827|797823185
201601|65|108|15|02|170649|869631493
201601|65|108|15|03|171769|878024487
201601|65|108|15|04|180074|966214325
201601|65|108|15|05|179552|915890162
201601|65|108|15|06|211575|1130542948
201601|65|108|15|07|164523|937102009
201601|65|108|16|01|14414|981798762
201601|65|108|16|02|11617|731717410
201601|65|108|16|03|11410|692793039
201601|65|108|16|04|12480|730713431
201601|65|108|16|05|13385|805072187
201601|65|108|16|06|17809|1137937583
201601|65|108|16|07|20807|1274255041
201601|65|108|17|01|62|38642209
201601|65|108|17|02|92|7189084
201601|65|108|17|03|84|11304989
201601|65|108|17|04|95|42876159
201601|65|108|17|05|78|8765733
201601|65|108|17|06|87|13248707
201601|65|108|17|07|121|15207673
201601|65|108|18|01|895|78848250
201601|65|108|18|02|1459|237490422
201601|65|108|18|03|1492|308510972
201601|65|108|18|04|1619|453862945
201601|65|108|18|05|1722|432771235
201601|65|108|18|06|1795|437783346
201601|65|108|18|07|1748|286195990
201601|65|108|19|01|773|31497289
201601|65|108|19|02|772|40062156
201601|65|108|19|03|724|49291173
201601|65|108|19|04|702|50391197
201601|65|108|19|05|974|54554342
201601|65|108|19|06|1201|52726871
201601|65|108|19|07|1236|82224377
201601|65|108|20|01|6365|146402058
201601|65|108|20|02|21078|536756506
201601|65|108|20|03|14545|468414995
201601|65|108|20|04|8243|328367858
201601|65|108|20|05|6782|346740176
201601|65|108|20|06|6248|264061551
201601|65|108|20|07|6789|241794581
201601|65|108|21|01|6628|216081207
201601|65|108|21|02|15388|476420254
201601|65|108|21|03|15036|472697996
201601|65|108|21|04|14325|687363460
201601|65|108|21|05|14264|475557174
201601|65|108|21|06|14861|637014201
201601|65|108|21|07|12032|459439938
201601|65|108|22|01|3503|1160552752
201601|65|108|22|02|12340|2623416268
201601|65|108|22|03|8474|1924534197
201601|65|108|22|04|7450|1512412737
201601|65|108|22|05|7208|1611520635
201601|65|108|22|06|7413|1768066572
201601|65|108|22|07|7487|2330023154
201601|65|108|23|01|2261|319168129
201601|65|108|23|02|7277|876771443
201601|65|108|23|03|6948|635654376
201601|65|108|23|04|7060|690834471
201601|65|108|23|05|6671|692504043
201601|65|108|23|06|7281|989805566
201601|65|108|23|07|6597|724018422
201601|65|108|24|01|4442|42250040
201601|65|108|24|02|6045|417483566
201601|65|108|24|03|6421|490519405
201601|65|108|24|04|6847|441751597
201601|65|108|24|05|6563|437440027
201601|65|108|24|06|8282|536445964
201601|65|108|24|07|6730|256413106
201601|65|108|26|01|1073|134905884
201601|65|108|26|02|32343|6067714995
201601|65|108|26|03|29332|5898549562
201601|65|108|26|04|24691|5023469607
201601|65|108|26|05|26013|5069807238
201601|65|108|26|06|30165|6149678646
201601|65|108|26|07|26681|6113979474
201601|65|108|27|01|3355|84266130
201601|65|108|27|02|35720|1225043363
201601|65|108|27|03|29647|1163291451
201601|65|108|27|04|27818|1144056304
201601|65|108|27|05|28584|951234408
201601|65|108|27|06|33298|1197649935
201601|65|108|27|07|27595|1541223017
201601|65|108|28|01|4438|245200755
201601|65|108|28|02|4231|210041894
201601|65|108|28|03|3632|197409161
201601|65|108|28|04|3936|204850175
201601|65|108|28|05|4014|206974988
201601|65|108|28|06|4844|272499077
201601|65|108|28|07|7607|438037226
201601|65|108|29|01|8510|215882826
201601|65|108|29|02|8862|421360607
201601|65|108|29|03|8277|371320997
201601|65|108|29|04|9378|372464996
201601|65|108|29|05|10704|440877834
201601|65|108|29|06|13329|602487123
201601|65|108|29|07|14094|598779989
201601|65|108|30|01|309936|7585939642
201601|65|108|30|02|440756|10766134818
201601|65|108|30|03|456531|11778999961
201601|65|108|30|04|470947|12005368086
201601|65|108|30|05|475778|12428827423
201601|65|108|30|06|546227|14940627683
201601|65|108|30|07|404714|11756107598
201601|65|108|31|01|14599|498472181
201601|65|108|31|02|5452|601853829
201601|65|108|31|03|5617|807069623
